Date,AAPL,MSFT,NVDA,TSLA,^GSPC
2022-02-22,160.99818420410156,278.33331298828125,23.34351348876953,273.84332275390625,4304.759765625
2022-02-23,156.8341064453125,271.1263122558594,22.34250831604004,254.67999267578125,4225.5
2022-02-24,159.45013427734375,284.9792175292969,23.70079803466797,266.92333984375,4288.7001953125
2022-02-25,161.51748657226562,287.61041259765625,24.108993530273438,269.9566650390625,4384.64990234375
2022-02-28,161.78201293945312,289.04217529296875,24.3365421295166,290.1433410644531,4373.93994140625
2022-03-01,159.90086364746094,285.32745361328125,23.430339813232422,288.1233215332031,4306.259765625
2022-03-02,163.19293212890625,290.396484375,24.175983428955078,293.2966613769531,4386.5400390625
2022-03-03,162.8695526123047,286.26580810546875,23.6709041595459,279.7633361816406,4363.490234375
2022-03-04,159.8714599609375,280.4034729003906,22.89431381225586,279.42999267578125,4328.8701171875
2022-03-07,156.0797119140625,269.81072998046875,21.313196182250977,268.1933288574219,4201.08984375
2022-03-08,154.25726318359375,266.8505554199219,21.474905014038086,274.79998779296875,4170.7001953125
2022-03-09,159.65591430664062,279.0877990722656,22.972179412841797,286.3233337402344,4277.8798828125
2022-03-10,155.31544494628906,276.2728576660156,22.6168212890625,279.4333190917969,4259.52001953125
2022-03-11,151.60205078125,270.9328918457031,22.059837341308594,265.1166687011719,4204.31005859375
2022-03-14,147.57510375976562,267.42132568359375,21.291234970092773,255.4566650390625,4173.10986328125
2022-03-15,151.9547882080078,277.7818908691406,22.931251525878906,267.2966613769531,4262.4501953125
2022-03-16,156.36383056640625,284.7856750488281,24.451480865478516,280.07666015625,4357.85986328125
2022-03-17,157.37298583984375,285.5885925292969,24.72098731994629,290.5333251953125,4411.669921875
2022-03-18,160.66505432128906,290.6286926269531,26.404926300048828,301.7966613769531,4463.1201171875
2022-03-21,162.0367431640625,289.400146484375,26.685413360595703,307.0533447265625,4461.18017578125
2022-03-22,165.4072265625,294.1402282714844,26.475799560546875,331.32666015625,4511.60986328125
2022-03-23,166.76910400390625,289.7193298339844,25.58741569519043,333.03668212890625,4456.240234375
2022-03-24,170.5510711669922,294.1789855957031,28.098838806152344,337.97332763671875,4520.16015625
2022-03-25,171.18795776367188,293.7726745605469,27.64166831970215,336.8800048828125,4543.06005859375
2022-03-28,172.0501708984375,300.5635681152344,28.167720794677734,363.9466552734375,4575.52001953125
2022-03-29,175.34222412109375,305.1199035644531,28.603923797607422,366.5233459472656,4631.60009765625
